,title,imdbId,tmdbId
5724,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001),260713,117520.0
5725,Far from Heaven (2002),297884,10712.0
5726,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",287986,27204.0
5727,"Rising Place, The (2002)",201020,152023.0
5728,Half Past Dead (2002),297162,10167.0
5729,Harry Potter and the Chamber of Secrets (2002),295297,672.0
5730,Ararat (2002),273435,16351.0
5731,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",313196,542.0
5732,Interview with the Assassin (2002),308411,36584.0
5733,Standing in the Shadows of Motown (2002),314725,30192.0
5734,"Way Home, The (Jibeuro) (2002)",312841,33251.0
5735,Mutant Action (Acción Mutante) (1993),106215,25466.0
5736,Eyes of an Angel (1991),101844,50677.0
5737,Liberty Stands Still (2002),280870,2165.0
5738,"Life and Death of Colonel Blimp, The (1943)",36112,25037.0
5739,Rio Grande (1950),42895,11617.0
5740,"Young Americans, The (1993)",108633,24909.0
5741,Blackrock (1997),118735,81530.0
5742,Men with Brooms (2002),263734,34341.0
5743,Mysterious Island (1961),55207,18993.0
5744,Soul Assassin (2001),271200,53000.0
5745,Left Behind II: Tribulation Force (2002),283644,29229.0
5746,Dog Soldiers (2002),280609,11880.0
5747,Fingers (1978),77549,63435.0
5748,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",99673,80849.0
5749,Houseboat (1958),51745,1377.0
5750,Legion of the Dead (2001),213802,11629.0
5751,Madame Bovary (1991),102368,2528.0
5752,My Father's Glory (La gloire de mon père) (1990),99669,12716.0
5753,"My Mother's Castle (Château de ma mère, Le) (1990)",99266,12717.0
5754,Return to the Blue Lagoon (1991),102782,13888.0
5755,Too Beautiful for You (Trop belle pour toi) (1989),98520,48524.0
5756,Toy Soldiers (1991),103112,10750.0
5757,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",82951,44247.0
5758,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",82958,45226.0
5759,Raggedy Man (1981),82969,96966.0
5760,Ragtime (1981),82970,25566.0
5761,Rich and Famous (1981),82992,109962.0
5762,I'm Starting From Three (Ricomincio da Tre) (1981),81427,13386.0
5763,Road Games (a.k.a. Roadgames) (1981),83000,43089.0
5764,Rollover (1981),83006,47888.0
5765,Saturday the 14th (1981),83033,20472.0
5766,Scanners (1981),81455,9538.0
5767,Sharky's Machine (1981),83064,14664.0
5768,Shock Treatment (1981),83067,27997.0
5769,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",83089,49934.0
5770,So Fine (1981),83099,84735.0
5771,"Soupe aux Choux, La (1981)",83109,9317.0
5772,Southern Comfort (1981),83111,12528.0
5773,Sphinx (1981),83113,47890.0
5774,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),86410,69014.0
5775,Student Bodies (1981),83133,21515.0
5776,Take This Job and Shove It (1981),83163,42371.0
5777,"Tarzan, the Ape Man (1981)",83170,26325.0
5778,Tattoo (1981),83178,69169.0
5779,They All Laughed (1981),83189,31921.0
5780,Thief (1981),83190,11524.0
5781,This Is Elvis (1981),83193,109264.0
5782,True Confessions (1981),83232,32077.0
5783,Revolution #9 (2001),253586,326890.0
5784,Better Housekeeping (a.k.a. Good Housekeeping) (2000),230252,277724.0
5785,Die Another Day (2002),246460,36669.0
5786,The Emperor's Club (2002),283530,17187.0
5787,Friday After Next (2002),293815,10426.0
5788,Personal Velocity (2002),295238,32625.0
5789,"Quiet American, The (2002)",258068,8198.0
5790,Smokers Only (Vagón Fumador) (2001),303396,204372.0
5791,Talk to Her (Hable con Ella) (2002),287467,64.0
5792,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),271263,13376.0
5793,Extreme Ops (2002),283160,15074.0
5794,Solaris (2002),307479,2103.0
5795,Treasure Planet (2002),133240,9016.0
5796,They (2002),283632,16028.0
5797,Chopper Chicks in Zombietown (1989),103959,27070.0
5798,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",207198,5261.0
5799,I Love You Too (Ik ook Van Jou) (2001),239060,15514.0
5800,Another You (1991),101356,23303.0
5801,Brother (Brat) (1997),118767,20992.0
5802,"Cruel Romance, A (Zhestokij Romans) (1984)",90368,66091.0
5803,Elling (2001),279064,6007.0
5804,I Spit on Your Grave (Day of the Woman) (1978),77713,25239.0
5805,"Island at the Top of the World, The (1974)",71671,42453.0
5806,"Last Seduction, The (1994)",110308,25284.0
5807,"Last Seduction II, The (1999)",177898,125337.0
5808,Making Contact (a.k.a. Joey) (1985),89378,7011.0
5809,New Waterford Girl (1999),213121,35612.0
5810,"Noah's Arc Principle, The (Arche Noah Prinzip, Das) (1984)",86911,10880.0
5811,"Sword and the Sorcerer, The (1982)",84749,13945.0
5812,Zulu (1964),58777,14433.0
5813,Analyze That (2002),289848,9932.0
5814,Empire (2002),262396,13369.0
5815,Adaptation (2002),268126,2757.0
5816,Equilibrium (2002),238380,7299.0
5817,My Kingdom (2001),273851,78022.0
5818,Soap Girl (2002),304729,279784.0
5819,It All Starts Today (Ça commence aujourd'hui) (1999),186730,32273.0
5820,Medea (1970),66065,26356.0
5821,Scarlet Diva (2000),218581,23990.0
5822,Visitor Q (Bizita Q) (2001),290329,4241.0
5823,"Bolero (Uns et les autres, Les) (1981)",83260,37335.0
5824,Urgh! A Music War (1981),138902,34113.0
5825,Hit the Bank (Vabank) (1981),83271,22257.0
5826,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),83276,35343.0
5827,"Vernon, Florida (1981)",83281,30142.0
5828,Victory (a.k.a. Escape to Victory) (1981),83284,17360.0
5829,Whose Life Is It Anyway? (1981),83326,31695.0
5830,Zoot Suit (1981),83365,76397.0
5831,Alone in the Dark (1982),83542,40952.0
5832,Android (1982),83557,38849.0
5833,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",83580,71524.0
5834,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),83591,43279.0
5835,Attila (Attila Flagello di Dio) (1982),80393,29743.0
5836,Author! Author! (1982),83598,41760.0
5837,Barbarosa (1982),83619,31665.0
5838,"Beast Within, The (1982)",83629,40219.0
5839,Best Friends (1982),83641,45840.0
5840,"Best Little Whorehouse in Texas, The (1982)",83642,16363.0
5841,"Border, The (1982)",83678,22023.0
5842,"Party 2, The (Boum 2, La) (1982)",83686,171.0
5843,Brimstone and Treacle (1982),83693,73116.0
5844,Britannia Hospital (1982),83694,26639.0
5845,Burden of Dreams (1982),83702,42124.0
5846,Cannery Row (1982),83717,25297.0
5847,"Challenge, The (1982)",83726,39274.0
5848,Class of 1984 (1982),83739,11564.0
5849,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",83745,67772.0
5850,Danton (1983),83789,4202.0
5851,Deathtrap (1982),83806,17590.0
5852,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",182060,20787.0
5853,Eating Raoul (1982),83869,28940.0
5854,Drumline (2002),303933,13497.0
5855,"Hot Chick, The (2002)",302640,11852.0
5856,Maid in Manhattan (2002),252076,7303.0
5857,Star Trek: Nemesis (2002),253754,201.0
5858,About Schmidt (2002),257360,2755.0
5859,"Pellet (Bola, El) (2000)",243794,33504.0
5860,Evelyn (2002),298856,21868.0
5861,"Guys, The (2002)",319470,65684.0
5862,Intact (Intacto) (2001),220580,10856.0
5863,"Jimmy Show, The (2002)",271020,99826.0
5864,Morvern Callar (2002),300214,18602.0
5865,"Lord of the Rings: The Two Towers, The (2002)",167261,121.0
5866,Devils on the Doorstep (Guizi lai le) (2000),245929,25838.0
5867,25th Hour (2002),307901,1429.0
5868,Antwone Fisher (2002),168786,13435.0
5869,Gangs of New York (2002),217505,3131.0
5870,Two Weeks Notice (2002),313737,2642.0
5871,"Wild Thornberrys Movie, The (2002)",282120,14317.0
5872,Narc (2002),272207,11022.0
5873,Bad Influence (1990),99091,24249.0
5874,Blue Steel (1990),99160,9491.0
5875,Body of Evidence (1993),106453,2149.0
5876,"Children's Hour, The (1961)",54743,20139.0
5877,Company Business (1991),101606,32074.0
5878,"Duellists, The (1977)",75968,19067.0
5879,"Kiss Before Dying, A (1956)",49414,53712.0
5880,Legend of the Lost (1957),50629,25848.0
5881,Miami Blues (1990),100143,14931.0
5882,My Girl 2 (1994),110613,11317.0
5883,My Girl (1991),102492,4032.0
5884,My Neighbor Totoro (Tonari no Totoro) (1988),96283,8392.0
5885,"Road to Hong Kong, The (1962)",56417,31804.0
5886,Running Time (1997),120042,81048.0
5887,"Thief of Bagdad, The (1940)",33152,12232.0
5888,War and Peace (1956),49934,11706.0
5889,Where Sleeping Dogs Lie (1992),105809,61265.0
5890,Where's Poppa? (1970),66563,42569.0
5891,"Whistle Blower, The (1986)",92206,25720.0
5892,Attack of the Crab Monsters (1957),50147,26946.0
5893,Black Christmas (1974),71222,16938.0
5894,"Day of the Triffids, The (1962)",55894,21143.0
5895,Esther Kahn (2000),183056,61578.0
5896,Invaders from Mars (1953),45917,20424.0
5897,"Story of O, The (Histoire d'O) (1975)",73115,4561.0
5898,Asoka (Ashoka the Great) (2001),249371,4435.0
5899,Fat City (1972),68575,16993.0
5900,"Love, Honour and Obey (2000)",199727,18002.0
5901,Quicksilver (1986),91814,21332.0
5902,Catch Me If You Can (2002),264464,640.0
5903,Pinocchio (2002),255477,10599.0
5904,Chicago (2002),299658,1574.0
5905,"Hours, The (2002)",274558,590.0
5906,Max (2002),290210,13560.0
5907,Nicholas Nickleby (2002),309912,29339.0
5908,"Pianist, The (2002)",253474,423.0
5909,Sonny (2002),305973,28028.0
5910,Champagne for Caesar (1950),42325,41084.0
5911,Doppelganger (1993),106753,18773.0
5912,Heavy Metal 2000 (2000),119273,16225.0
5913,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",80503,28679.0
5914,"King of Comedy, The (1983)",85794,262.0
5915,Love Liza (2002),282698,15395.0
5916,Confessions of a Dangerous Mind (2002),290538,4912.0
5917,Abraham's Valley (Vale Abraão) (1993),108471,107693.0
5918,Blue Collar Comedy Tour: The Movie (2003),330069,23626.0
5919,Just Married (2003),305711,12090.0
5920,P.S. Your Cat is Dead (2002),245341,44233.0
5921,"Son, The (Le fils) (2002)",291172,35172.0
5922,"City of Lost Souls, The (Hyôryuu-gai) (2000)",246498,36273.0
5923,Double Whammy (2001),250347,14390.0
5924,Wisegirls (2002),284655,41209.0
5925,"Guy Thing, A (2003)",295289,9582.0
5926,Kangaroo Jack (2003),257568,10628.0
5927,National Security (2003),271668,11078.0
5928,Big Shot's Funeral (Da Wan) (2001),287934,77633.0
5929,City of God (Cidade de Deus) (2002),317248,598.0
5930,Divine Intervention (Yadon ilaheyya) (2002),274428,99885.0
5931,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),285280,15842.0
5932,Above Suspicion (1995),109034,24711.0
5933,Alice Adams (1935),26056,43886.0
5934,"American Friend, The (Amerikanische Freund, Der) (1977)",75675,11222.0
5935,American Me (1992),103671,13199.0
5936,Band of Outsiders (Bande à part) (1964),57869,8073.0
5937,Breaking Up (1997),118772,26393.0
5938,CB4 - The Movie (1993),106500,15278.0
5939,"Deathmaker, The (Totmacher, Der) (1995)",114704,1484.0
5940,Dogfight (1991),101748,14667.0
5941,"Easy Come, Easy Go (1967)",61610,47263.0
5942,Fun in Acapulco (1963),57083,18692.0
5943,Girls! Girls! Girls! (1962),56023,15734.0
5944,Imitation of Life (1959),52918,34148.0
5945,"Little Romance, A (1979)",79477,20813.0
5946,Mystery Date (1991),102500,53027.0
5947,"Paradise, Hawaiian Style (1966)",59563,18894.0
5948,Pépé le Moko (1937),29453,26252.0
5949,Secret Admirer (1985),89981,24742.0
5950,Summer Lovers (1982),84737,19415.0
5951,Tune in Tomorrow... (1990),100822,41927.0
5952,"Woman in Red, The (1984)",88414,5968.0
5953,Darkness Falls (2003),282209,10727.0
5954,Amen. (2002),280653,9045.0
5955,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),311320,9082.0
5956,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),284203,92348.0
5957,Blind Date (1984),86978,80965.0
5958,Bullet (1996),115781,14469.0
5959,Claudine (1974),71334,55909.0
5960,Dead Reckoning (1947),39305,20663.0
5961,"Devil at 4 O'Clock, The (1961)",54805,31916.0
5962,Ethan Frome (1993),106833,61807.0
5963,Gus (1976),74599,20639.0
5964,"Harder They Come, The (1973)",70155,7514.0
5965,"Horse in the Gray Flannel Suit, The (1968)",63091,42645.0
5966,Krush Groove (1985),89444,29463.0
5967,"Moon-Spinners, The (1964)",58371,42795.0
5968,Sugar Hill (1994),107079,39349.0
5969,Chaos (2001),265116,44164.0
5970,Biker Boyz (2003),326769,12253.0
5971,Final Destination 2 (2003),309593,9358.0
5972,"Recruit, The (2003)",292506,1647.0
5973,"Guru, The (2002)",280720,9027.0
5974,Kedma (2002),304267,125945.0
5975,Lost in La Mancha (2002),308514,21189.0
5976,May (2002),303361,10894.0
5977,"Harder They Fall, The (1956)",49291,28528.0
5978,I'm All Right Jack (1959),52911,34783.0
5979,Murder by Decree (1979),79592,34374.0
5980,Ordinary Decent Criminal (2000),160611,12490.0
5981,Pursued (1947),39737,26761.0
5982,"Big Time Operators (Smallest Show on Earth, The) (1957)",50985,35185.0
5983,Tokyo Decadence (Topâzu) (1992),105622,15802.0
5984,Two-Way Stretch (1960),54417,39948.0
5985,"Unfaithful Wife, The (Femme infidèle, La) (1969)",64323,8286.0
5986,Victim (1961),55597,43028.0
5987,Endangered Species (1982),83885,65300.0
5988,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",83888,24129.0
5989,Enigma (1983),83891,4628.0
5990,Evil Under the Sun (1982),83908,4193.0
5991,Firefox (1982),83943,10724.0
5992,Five Days One Summer (1982),83947,89571.0
5993,Forced Vengeance (1982),83960,32065.0
5994,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",83996,11915.0
5995,"Grey Fox, The (1982)",85622,42136.0
5996,Hammett (1982),85640,28307.0
5997,Honkytonk Man (1982),84088,37917.0
5998,Neil Young: Human Highway (1982),84099,70011.0
5999,"I, the Jury (1982)",84112,37191.0
6000,If You Could See What I Hear (1982),84117,210092.0
6001,Jekyll & Hyde... Together Again (1982),84171,3028.0
6002,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)",84189,29224.0
6003,Kiss Me Goodbye (1982),84210,81001.0
6004,Labyrinth of Passion (Laberinto de Pasiones) (1982),84228,8219.0
6005,"Last American Virgin, The (1982)",84234,27088.0
6006,"Last Unicorn, The (1982)",84237,10150.0
6007,Liquid Sky (1982),85852,20980.0
6008,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),84266,16407.0
6009,Making Love (1982),84293,41913.0
6010,Manhattan Baby (1982),84298,30875.0
6011,"Marathon Family, The (Maratonci Trce Pocasni Krug) (1982)",84302,29450.0
6012,Megaforce (1982),84316,27380.0
6013,"Midsummer Night's Sex Comedy, A (1982)",84329,8288.0
6014,Missing (1982),84335,15600.0
6015,"Missionary, The (1982)",83449,52083.0
6016,Monsignor (1982),84351,124963.0
6017,Monty Python Live at the Hollywood Bowl (1982),84352,11949.0
6018,Moonlighting (1982),84354,42134.0
6019,Mother Lode (1982),84359,79257.0
6020,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",84422,42130.0
6021,"That Night in Varennes (Nuit de Varennes, La) (1982)",84423,42131.0
6022,One from the Heart (1982),84445,41291.0
6023,Pandemonium (1982),84464,84784.0
6024,Paradise (1982),84469,23942.0
6025,Partners (1982),84477,72340.0
6026,Godard's Passion (Passion) (1982),84481,32692.0
6027,Permanent Vacation (1982),84488,37997.0
6028,Personal Best (1982),84489,27609.0
6029,"Pirate Movie, The (1982)",84504,25872.0
6030,Privates on Parade (1982),84538,83562.0
6031,Blind Chance (Przypadek) (1981),84549,127.0
6032,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),84555,14645.0
6033,Q: The Winged Serpent (1982),84556,27726.0
6034,Querelle (1982),84565,42135.0
6035,Richard Pryor Live on the Sunset Strip (1982),84597,21923.0
6036,Sunless (Sans Soleil) (1983),84628,1563.0
6037,Savannah Smiles (1982),84633,17132.0
6038,"Secret Policeman's Other Ball, The (1982)",84648,59533.0
6039,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",84654,2262.0
6040,Shoot the Moon (1982),84675,52772.0
6041,Six Pack (1982),84690,46925.0
6042,Six Weeks (1982),84691,77073.0
6043,"Soldier, The (1982)",84704,76395.0
6044,Some Kind of Hero (1982),83107,37607.0
6045,"New York Ripper, The (Squartatore di New York, Lo) (1982)",84719,30874.0
6046,"State of Things, The (Stand der Dinge, Der) (1982)",84725,30363.0
6047,Starstruck (1982),84728,49409.0
6048,Still of the Night (1982),84732,32048.0
6049,"South, The (Sur, El) (1983)",84740,48139.0
6050,Sword of the Valiant (1984),84750,30584.0
6051,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),84756,48313.0
6052,Tempest (1982),84776,48249.0
6053,Tenebre (1982),84777,29702.0
6054,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),84786,24830.0
6055,Time Walker (a.k.a. Being From Another Planet) (1982),84796,30049.0
6056,Trail of the Pink Panther (1982),84814,9699.0
6057,"Traviata, La (1982)",84821,48561.0
6058,Venom (1982),84854,30789.0
6059,To Begin Again (a.k.a. Starting Over) (Volver a Empezar) (1982),84874,81346.0
6060,"White Rose, The (Weiße Rose, Die) (1982)",84897,11057.0
6061,White Dog (1982),84899,47955.0
6062,"Final Option, The (Who Dares Wins) (1982)",83941,19322.0
6063,Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982),84920,31661.0
6064,Yol (a.k.a. The Way) (1982),84934,52556.0
6065,"Yor, the Hunter from the Future (1983)",84935,38219.0
6066,Zapped! (1982),84945,23943.0
6067,Deliver Us from Eva (2003),301181,26454.0
6068,How to Lose a Guy in 10 Days (2003),251127,9919.0
6069,Shanghai Knights (2003),300471,6038.0
6070,Daredevil (2003),287978,9480.0
6071,"Jungle Book 2, The (2003)",283426,14873.0
6072,All the Real Girls (2003),299458,13132.0
6073,Amandla! A Revolution in Four Part Harmony (2002),303297,22707.0
6074,Painted Fire (Chihwaseon) (2002),317234,18302.0
6075,Gerry (2002),302674,1956.0
6076,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),291579,12112.0
6077,Lockdown (2000),196708,50380.0
6078,Ordinary Sinner (2001),259054,212058.0
6079,Dennis the Menace (1993),106701,12139.0
6080,Stand-In (1937),29605,118936.0
6081,10 to Midnight (1983),85121,18587.0
6082,"Black Stallion Returns, The (1983)",85248,24883.0
6083,"Black Stallion, The (1979)",78872,17264.0
6084,Cesar & Rosalie (César et Rosalie) (1972),68441,3426.0
6085,"Countess from Hong Kong, A (1967)",61523,2984.0
6086,Into the West (1992),104522,33221.0
6087,Kinjite: Forbidden Subjects (1989),97670,59201.0
6088,Messenger of Death (1988),95626,26172.0
6089,Mr. Majestyk (1974),71866,26173.0
6090,Murphy's Law (1986),91575,33055.0
6091,"Patch of Blue, A (1965)",59573,33364.0
6092,"Prayer for the Dying, A (1987)",93771,33851.0
6093,Q & A (1990),100442,31598.0
6094,"Red Badge of Courage, The (1951)",43961,59401.0
6095,"Thrill of It All, The (1963)",57581,22233.0
6096,Pillow Talk (1959),53172,4952.0
6097,"Man Who Fell to Earth, The (1976)",74851,991.0
6098,Dark Blue (2003),279331,4911.0
6099,Gods and Generals (2003),279111,16072.0
6100,"Life of David Gale, The (2003)",289992,11615.0
6101,Old School (2003),302886,11635.0
6102,Dischord (2001),191177,125806.0
6103,"Lawless Heart, The (2003)",276276,77283.0
6104,"Navigators, The (2001)",279977,35824.0
6105,Open Hearts (Elsker dig for evigt) (2002),315543,102.0
6106,Poolhall Junkies (2002),273982,14293.0
6107,Till Human Voices Wake Us (2001),240980,41820.0
6108,Stone Reader (2002),324080,105024.0
6109,Cradle 2 the Grave (2003),306685,10623.0
6110,Spider (2002),278731,9613.0
6111,American Heart (1992),103670,7015.0
6112,Edie & Pen (1996),116169,210938.0
6113,Insignificance (1985),89343,42035.0
