,title,tags,movieId,imdbId,tmdbId
1428,"Bright Lights, Big City (1988)","['drinking', 'death', 'original', 'addiction', 'cancer', 'new', 'york', 'city', 'mentor', 'surreal', 'good', 'soundtrack', 'melancholic']",4482,94799,17170.0
1429,Bright Star (2009),"['romantic', 'love', 'story', 'period', 'piece', 'romance', 'costume', 'drama', 'beautifully', 'filmed', '19th', 'century', 'golden', 'palm', 'passionate', 'love']",71327,810784,29963.0
1430,Bright Young Things (2003),"['based', 'on', 'a', 'book', '1930s', 'satirical', 'satire', 'period', 'piece', 'adaptation', 'literary', 'adaptation', 'ensemble', 'cast', 'gay', 'london']",27648,325123,15271.0
1431,Brighton Beach Memoirs (1986),"['based', 'on', 'a', 'play', 'jewish', 'relationships', 'family', 'adaptation', 'original', 'nostalgic', 'oscar', '(best', 'actress)', 'comedy', 'dysfunctional', 'family']",2736,90774,32060.0
1432,Brimstone and Treacle (1982),"['rape', 'controversial', 'pornography', 'disturbing', 'original', 'corruption', 'guilt', 'brutality', 'drama', 'police']",5930,83693,73116.0
1433,Bring It On (2000),"['cheerleading', 'teen', 'movie', 'teen', 'high', 'school', 'girlie', 'movie', 'teens', 'teenagers', 'teenager', 'fun', 'movie', 'stereotypes']",3882,204946,1588.0
1434,Bring It On Again (2004),"['cheerleading', 'teen', 'movie', 'sequels', 'teen', 'high', 'school', 'original', 'sequel', 'girlie', 'movie', 'horrible', 'so', 'bad', ""it's"", 'funny']",27685,334965,12540.0
1435,Bring Me the Head of Alfredo Garcia (1974),"['hit', 'men', 'violent', 'cynical', 'forceful', 'gunfight', 'cult', 'classic', 'criterion', 'visceral', 'violence', 'downbeat']",7895,71249,11942.0
1436,Bringing Down the House (2003),"['comedy', 'stereotypes', 'funny', 'race', 'issues', 'girlie', 'movie', 'single', 'father', 'very', 'funny', 'predictable', 'culture', 'clash', 'dumb', 'but', 'funny']",6212,305669,10678.0
1437,Bringing Out the Dead (1999),"['life', '&', 'death', 'nocturnal', 'original', 'weird', 'drugs', 'homeless', 'melancholic', 'loneliness', 'redemption', 'depression']",2976,163988,8649.0
1438,Bringing Up Baby (1938),"['screwball', 'comedy', 'screwball', 'imdb', 'top', '250', 'comedy', 'classic', 'witty', '1930s', 'black', 'and', 'white', 'talky', 'quotable']",955,29947,900.0
1439,Broadcast News (1987),"['oscar', '(best', 'actress)', 'journalism', 'great', 'acting', 'relationships', 'drama', 'romantic', 'criterion', 'good', 'great', 'dialogue', 'oscar', '(best', 'supporting', 'actress)']",2243,92699,12626.0
1440,Broadway Danny Rose (1984),"['mafia', 'original', 'new', 'jersey', 'gangsters', 'mob', 'gangster', 'narrated', 'hit', 'men', 'relationships', 'intellectual']",7983,87003,12762.0
1441,"Broadway Melody, The (1929)","['oscar', '(best', 'picture)', 'talky', 'musical', 'broadway', '1930s', 'dance', 'music', 'oscar', '(best', 'directing)', 'love', 'silent']",1926,19729,65203.0
1442,Brokeback Mountain (2005),"['queer', 'heartbreaking', 'homosexuality', 'oscar', '(best', 'picture)', 'gay', 'love', 'story', 'love', 'relationships', 'emotional', 'loneliness']",39183,388795,142.0
1443,Brokedown Palace (1999),"['friendship', 'good', 'soundtrack', 'unlikely', 'friendships', 'teen', 'movie', 'prison', 'escape', 'girlie', 'movie', 'prison', 'women', 'teen', 'powerful', 'ending']",2771,120620,17707.0
1444,Broken Arrow (1996),"['action', 'action', 'packed', 'good', 'action', 'explosions', 'chase', 'big', 'budget', 'gunfight', 'weapons', 'military', 'vengeance']",95,115759,9208.0
1445,Broken Blossoms or The Yellow Man and the Girl (1919),"['interracial', 'romance', 'silent', 'race', 'issues', 'london', 'criterion', 'intimate', 'talky', 'runaway', 'england', 'beautifully', 'filmed']",6988,9968,899.0
1446,"Broken Circle Breakdown, The (2012)","['heartbreaking', 'music', 'tragedy', 'drama', 'emotional', 'relationships', 'intimate', 'dramatic', 'passionate', 'touching']",102792,2024519,137182.0
1447,Broken City (2013),"['political', 'corruption', 'corruption', 'politics', 'twists', '&', 'turns', 'conspiracy', 'police', 'corruption', 'investigation', 'crime', 'murder', 'adultery']",99957,1235522,98357.0
1448,Broken Embraces (Los abrazos rotos) (2009),"['almodovar', 'golden', 'palm', 'spanish', 'obsession', 'relationships', 'complex', 'enigmatic', 'visually', 'appealing', 'spain', 'neo-noir']",72386,913425,8088.0
1449,Broken English (1996),"['culture', 'clash', 'pornography', 'sexy', 'tragedy', 'vampire', 'human', 'love', 'good', 'soundtrack', 'nudity', '(topless', '-', 'notable)', 'destiny', 'women', 'brutality']",1519,115760,124680.0
1450,Broken English (2007),"['loneliness', 'paris', 'relationships', 'romantic', 'life', 'philosophy', 'romantic', 'comedy', 'romance', 'love', 'good', 'soundtrack', 'grindhouse']",54193,772157,13337.0
1451,Broken Flowers (2005),"['melancholic', 'road', 'trip', 'loneliness', 'bittersweet', 'existentialism', 'deadpan', 'enigmatic', 'weird', 'relationships', 'intimate']",34437,412019,308.0
1452,"Broken Hearts Club, The (2000)","['gay', 'character', 'gay', 'queer', 'homosexuality', 'homophobia', 'aids', 'stereotypes', 'glbt', 'relationships', 'unlikely', 'friendships']",3914,222850,22597.0
1453,Broken Wings (Knafayim Shvurot) (2002),"['israel', 'family', 'drama', 'death', 'poignant', 'mother', 'daughter', 'relationship', 'depression', 'bittersweet', 'hospital', 'touching', 'intimate']",7349,317842,49689.0
1454,Bronco Billy (1980),"['original', 'western', 'feel-good', 'feel', 'good', 'movie', 'new', 'jersey', 'destiny', 'runaway', 'catastrophe', 'quirky', 'dialogue']",3834,80472,21866.0
1455,Bronson (2009),"['violent', 'prison', 'male', 'nudity', 'violence', 'stylized', 'brutality', 'insanity', 'good', 'soundtrack', 'biopic', 'stylish']",70728,1172570,18533.0
1456,"Bronx Tale, A (1993)","['organized', 'crime', 'mafia', 'gangsters', 'gangster', 'mob', 'coming', 'of', 'age', 'mentor', 'great', 'movie', 'father', 'son', 'relationship', 'crime']",428,106489,1607.0
1457,"Brood, The (1979)","['horror', 'creepy', 'psychiatry', 'disturbing', 'psychological', 'splatter', 'visceral', 'weird', 'gruesome', 'mad', 'scientist']",6748,78908,28942.0
1458,Brooklyn (2015),"['irish', 'ireland', 'irish', 'accent', 'love', 'story', 'love', 'romantic', 'oscar', 'relationships', 'new', 'york', 'romance']",127108,2381111,167073.0
1459,Brooklyn's Finest (2010),"['undercover', 'cop', 'police', 'corruption', 'gangsters', 'corruption', 'police', 'crime', 'intense', 'new', 'york', 'city', 'violence', 'gritty']",74944,1210042,26390.0
1460,Brother (2000),"['gangsters', 'violence', 'violent', 'mafia', 'organized', 'crime', 'gangster', 'gratuitous', 'violence', 'brutality', 'bloody', 'stylish']",4640,222851,327.0
1461,Brother (Brat) (1997),"['russian', 'russia', 'crime', 'organized', 'crime', 'mafia', 'violence', 'brothers', 'bleak', 'realistic', 'good', 'soundtrack']",5888,118767,20992.0
1462,Brother Bear (2003),"['animation', 'disney', 'animated', 'feature', 'animals', 'talking', 'animals', 'computer', 'animation', 'animated', 'cartoon', 'disney', 'good', 'coming', 'of', 'age']",6889,328880,10009.0
1463,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)","['male', 'nudity', 'mentor', 'beautifully', 'filmed', 'rome', 'biography', 'life', 'visual', 'destiny', 'original', 'biographical']",7388,69824,2587.0
1464,"Brother from Another Planet, The (1984)","['alien', 'aliens', 'quirky', 'allegory', 'independent', 'film', 'new', 'york', 'city', 'segregation', 'sci-fi', 'homeless', 'original']",3700,87004,26889.0
1465,Brother of Sleep (Schlafes Bruder) (1995),"['based', 'on', 'a', 'book', 'based', 'on', 'book', 'pornography', 'adapted', 'from:book', 'author:neil', 'gaiman', 'unusual', 'plot', 'structure', 'melancholic', 'books', 'nudity', '(full', 'frontal', '-', 'notable)', 'criterion']",989,114354,890.0
1466,Brother's Keeper (1992),"['brothers', 'heartbreaking', 'documentary', 'small', 'town', 'oscar', '(best', 'actress)', 'intimate', 'criterion', 'original', 'disturbing', 'murder']",6612,103888,26755.0
1467,"Brother, Can You Spare a Dime? (1975)","['original', 'documentary', 'great', 'ending', 'depression', 'death', 'so', 'bad', ""it's"", 'funny', 'macabre', '1930s', 'pornography', 'life', 'philosophy']",2981,72742,94857.0
1468,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)","['martial', 'arts', '18th', 'century', 'fight', 'scenes', 'kung', 'fu', 'amazing', 'photography', 'france', 'action', 'visually', 'stunning', 'stylized', 'visual']",5026,237534,6312.0
1469,Brothers (2009),"['war', 'family', 'bonds', 'family', 'drama', 'brothers', 'drama', 'intense', 'dramatic', 'original', 'great', 'acting', 'guilt']",72605,765010,7445.0
1470,Brothers (Brødre) (2004),"['brothers', 'amazing', 'photography', 'guilt', 'dysfunctional', 'family', 'family', 'bonds', 'brutality', 'intimate', 'drama', 'family', 'tragedy']",32770,386342,3875.0
1471,"Brothers Bloom, The (2008)","['con', 'men', 'con', 'artists', 'heist', 'caper', 'twists', '&', 'turns', 'original', 'storytelling', 'complicated', 'narrated', 'quirky']",68848,844286,21755.0
1472,"Brothers Grimm, The (2005)","['fairy', 'tale', 'fairy', 'tales', 'fantasy', 'dark', 'fantasy', 'fantasy', 'world', 'magic', 'medieval', 'imagination', 'adventure', 'special', 'effects']",36401,355295,4442.0
1473,"Brothers McMullen, The (1995)","['irish', 'relationships', 'independent', 'film', 'dialogue', 'driven', 'brothers', 'dialogue', 'original', 'happy', 'ending', 'ireland', 'irish', 'accent']",144,112585,16388.0
1474,"Brothers Solomon, The (2007)","['comedy', 'dumb', 'hilarious', 'saturday', 'night', 'live', 'stupidity', 'funny', 'funniest', 'movies', 'very', 'funny', 'weird', 'original']",54934,784972,10071.0
1475,"Brothers, The (2001)","['relationships', 'stereotypes', 'women', 'original', 'romantic', 'comedy', 'drama', 'good', 'romantic', 'comedies', 'unlikely', 'friendships', 'dialogue', 'intimate']",4227,250274,20322.0
1476,"Brown Bunny, The (2003)","['pornography', 'art', 'house', 'road', 'movie', 'road', 'trip', 'melancholic', 'loneliness', 'intimate', 'meditative', 'original', 'weird']",27664,330099,12703.0
1477,Brown Sugar (2002),"['hip', 'hop', 'love', 'story', 'romantic', 'comedy', 'romance', 'romantic', 'love', 'good', 'romantic', 'comedies', 'relationships', 'original', 'sweet']",5664,297037,37964.0
1478,"Browning Version, The (1951)","['criterion', 'redemption', 'dramatic', 'original', 'oscar', '(best', 'actress)', 'powerful', 'ending', 'talky', 'adultery', 'harsh', 'poignant']",34482,43362,39946.0
1479,"Browning Version, The (1994)","['teacher', 'life', '&', 'death', 'based', 'on', 'a', 'play', 'school', 'mentor', 'reflective', 'original', 'redemption', 'drama', 'british']",211,109340,49805.0
1480,Brubaker (1980),"['prison', 'corruption', 'based', 'on', 'true', 'story', 'true', 'story', 'mentor', 'prison', 'escape', 'good', 'greed', 'based', 'on', 'a', 'true', 'story', 'based', 'on', 'book']",4830,80474,1623.0
1481,Bruce Almighty (2003),"['god', 'comedy', 'funny', 'very', 'funny', 'silly', 'fun', 'humorous', 'religion', 'goofy', 'hilarious', 'pg-13']",6373,315327,310.0
1482,Brüno (Bruno) (2009),"['male', 'nudity', 'gay', 'character', 'satire', 'mockumentary', 'pornography', 'queer', 'gay', 'social', 'commentary', 'homosexuality', 'hilarious']",69784,889583,18480.0
1483,Bubba Ho-tep (2002),"['mummy', 'cult', 'classic', 'cult', 'film', 'horror', 'original', 'comedy', 'weird', 'splatter', 'quirky', 'dark', 'humor']",6755,281686,9707.0
1484,Bubble (2006),"['loneliness', 'independent', 'film', 'visually', 'appealing', 'small', 'town', 'cerebral', 'dialogue', 'existentialism', 'bleak', 'indie', 'depression']",38188,454792,14788.0
1485,Bubble Boy (2001),"['goofy', 'silly', 'fun', 'silly', 'comedy', 'dumb', 'stupid', 'funny', 'as', 'hell', 'so', 'bad', ""it's"", 'funny', 'stupidity', 'original']",4732,258470,9683.0
1486,Buck (2011),"['horses', 'documentary', 'inspirational', 'childhood', 'compassionate', 'affectionate', 'life', 'mentor', 'relationships', 'original']",90266,1753549,67273.0
1487,"Bucket List, The (2007)","['terminal', 'illness', 'cancer', 'life', '&', 'death', 'touching', 'friendship', 'feel-good', 'life', 'philosophy', 'unlikely', 'friendships', 'death', 'sentimental']",56587,825232,7350.0
1488,"Bucket Of Blood, A (1959)","['art', 'macabre', 'undercover', 'cop', 'artistic', 'obsession', 'artist', 'satirical', 'cult', 'film', 'splatter', 'satire']",7993,52655,22642.0
1489,Buddy (1997),"['animals', 'original', 'adventure', 'family', 'comedy', 'silly', 'fun', 'adoption', 'children', 'predictable', 'childhood']",1551,118787,15170.0
1490,"Buddy Holly Story, The (1978)","['rock', 'and', 'roll', 'musicians', 'biopic', 'biography', 'fighting', 'the', 'system', 'buddy', 'movie', 'music', 'good', 'music', 'dramatic', 'good']",2866,77280,24153.0
1491,Buena Vista Social Club (1999),"['musicians', 'music', 'jazz', 'cuba', 'great', 'music', 'good', 'music', 'melancholic', 'documentary', 'good', 'soundtrack', 'original']",2677,186508,11779.0
1492,Buffalo '66 (a.k.a. Buffalo 66) (1998),"['quirky', 'independent', 'film', 'loneliness', 'melancholic', 'stylized', 'obsession', 'original', 'talky', 'bowling', 'weird']",1916,118789,9464.0
1493,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians) (1976)","['indians', 'native', 'americans', 'satirical', 'cynical', 'sarcasm', 'original', 'quirky', 'satire', 'dialogue', 'enigmatic']",4320,74254,42233.0
1494,Buffalo Soldiers (2001),"['military', 'drugs', 'corruption', 'weapons', 'anti-hero', 'germany', 'satirical', 'war', 'satire', 'dramatic']",6567,252299,9104.0
1495,Buffy the Vampire Slayer (1992),"['vampires', 'vampire', 'cheerleading', 'series', 'original', 'mentor', 'teen', 'movie', 'campy', 'camp', 'comedy']",3264,103893,10206.0
1496,Bug (2007),"['paranoia', 'insanity', 'creepy', 'psychological', 'weird', 'claustrophobic', 'horror', 'disturbing', 'based', 'on', 'a', 'play', 'psychology']",53127,470705,12526.0
1497,"Bug's Life, A (1998)","['computer', 'animation', 'pixar', 'animation', 'animation', 'animated', 'pixar', 'kids', 'and', 'family', 'story', 'cute', 'kids', 'childhood']",2355,120623,9487.0
1498,Bugsy (1991),"['organized', 'crime', 'gangsters', 'mafia', 'gangster', 'mob', 'las', 'vegas', 'biopic', 'biographical', 'casino', 'gambling']",6797,101516,10337.0
1499,Bugsy Malone (1976),"['gangsters', 'fun', 'movie', 'kids', 'childhood', 'golden', 'palm', '1930s', 'original', 'gangster', 'musical', 'children']",6798,74256,8446.0
1500,Bull Durham (1988),"['baseball', 'sports', 'mentor', 'relationships', 'fun', 'movie', 'original', 'quotable', 'great', 'movie', 'love', 'story', 'dialogue']",3361,94812,287.0
1501,Bullet (1996),"['drugs', 'drug', 'addiction', 'addiction', 'gritty', 'gangsters', 'original', 'independent', 'film', 'life', 'philosophy', 'violent', 'drinking']",6045,115781,14469.0
1502,Bullet in the Head (1990),"['unlikely', 'friendships', 'violent', 'friendship', 'violence', 'good', 'action', 'intense', 'tragedy', 'brutality', 'hong', 'kong', 'original']",26681,99426,11909.0
1503,Bullet to the Head (2012),"['action', 'good', 'action', 'fight', 'scenes', 'hit', 'men', 'based', 'on', 'a', 'comic', 'action', 'packed', 'new', 'orleans', 'assassin', 'explosions', 'vengeance']",91483,1308729,70074.0
1504,Bulletproof (1996),"['undercover', 'cop', 'action', 'good', 'action', 'comedy', 'buddy', 'movie', 'hit', 'men', 'goofy', 'dumb', 'but', 'funny', 'very', 'funny', 'saturday', 'night', 'live']",886,115783,10723.0
1505,Bulletproof Monk (2003),"['martial', 'arts', 'kung', 'fu', 'fight', 'scenes', 'based', 'on', 'a', 'comic', 'action', 'good', 'action', 'bad', 'plot', 'silly', 'fun', 'fighting', 'silly']",6294,245803,11817.0
1506,Bullets Over Broadway (1994),"['gangsters', 'oscar', '(best', 'supporting', 'actress)', 'mob', 'gangster', 'new', 'york', 'city', 'witty', 'new', 'york', 'ensemble', 'cast', 'mafia', 'crime', 'gone', 'awry']",348,109348,11382.0
1507,"Bullfighter, The (Matador) (1986)","['almodovar', 'obsession', 'sexual', 'sexualized', 'violence', 'murder', 'mystery', 'spanish', 'censorship', 'pornography', 'spain', 'male', 'nudity']",7011,91495,8047.0
1508,Bullhead (Rundskop) (2011),"['crime', 'loneliness', 'drama', 'childhood', 'police', 'investigation', 'brutality', 'mafia', 'weird', 'storytelling', 'tragedy']",94126,1821593,63310.0
1509,Bullitt (1968),"['oscar', '(best', 'editing)', 'car', 'chase', 'chase', 'hit', 'men', 'san', 'francisco', 'tense', 'forceful', 'police', 'investigation', 'organized', 'crime', 'stylish']",7076,62765,916.0
1510,Bully (2001),"['bullying', 'pornography', 'social', 'commentary', 'adolescence', 'true', 'story', 'sexualized', 'violence', 'disturbing', 'nudity', '(full', 'frontal', '-', 'notable)', 'innocence', 'lost', 'brutality']",4450,242193,9517.0
1511,Bully (2011),"['bullying', 'school', 'children', 'kids', 'and', 'family', 'mentor', 'suicide', 'runaway', 'fantasy', 'world', 'kids', 'heartbreaking']",94130,1682181,84404.0
1512,Bulworth (1998),"['political', 'politics', 'world', 'politics', 'interracial', 'romance', 'satire', 'satirical', 'hip', 'hop', 'corruption', 'greed', 'free', 'speech']",1883,118798,9452.0
1513,Bunny Lake Is Missing (1965),"['police', 'investigation', 'mystery', 'psychological', 'detective', 'kidnapping', 'secrets', 'great', 'ending', 'investigation', 'police', 'runaway']",31737,58997,1942.0
1514,Burden of Dreams (1982),"['criterion', 'jungle', 'documentary', 'obsession', 'intimate', 'indians', 'talky', 'south', 'america', 'insanity', 'original']",5932,83702,42124.0
1515,Burglar (1987),"['comedy', 'original', 'predictable', 'action', 'twists', '&', 'turns', 'mentor', 'great', 'ending', 'fantasy', 'world', 'destiny', 'catastrophe']",3715,92710,38921.0
1516,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)","['splatter', 'zombie', 'zombies', 'cult', 'film', 'horror', 'cult', 'classic', 'creepy', 'gruesome', 'weird', 'gore']",5210,81248,24919.0
